 INDEX;LOCATOR;TYPE;C;NAME                          ;LAT   ;LON    ;ELEV;DD.MM.YYYY HH:mm;DIR;K; FF; FG;G1h;G10; FX;FX1;FFM;  TL;  TD;  T5;  TX;  TN; TX6; TN6; TX1; TN1; TN5;  TW;Tsfc;T-05;T-10;T-20;T-50;T-1m; RR6h;   QFE;   QFF; QNH;  AP;A;www;960;961;962;963;           MetarWX;W1;W2;     WWZ; LTNG; VIS;COV;N;L;HLC;   ClCmCh;LAYER1;LAYER2;LAYER3;LAYER4;CLG;     PIC;VCLOUD1;VCLOUD2;VCLOUD3;VCLOUD4;  VFOG;   RR;TR;RR10m; RR1h;hh;RR24h;WRTR;SNO;NEW;SR;GS;SS24;Sh;S10;GL24;DF24;LW24;GL1h;DF1h;LW1h;GL10;DF10;LW10;  HW;PW;DW1; HW1;P1;DW2; HW2;P2;  HS;PS;I;B;
     /;44060  ;BUOY;/;BUOY                          ;N41 18;W072 06;dv/1;17.11.2015 04:45; 30;/; 90;  /;  /;  /;  /;  /;  /;  90;  -7;   /;   /;   /;   /;   /;   /;   /;   /; 139;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; /;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;41013  ;BUOY;/;Frying Pan Sho                ;N33 24;W077 42;dv/1;17.11.2015 05:00; 20;/; 40;  /;  /;  /;  /;  /;  /; 207; 128;   /;   /;   /;   /;   /;   /;   /;   /; 240;   /;   /;   /;   /;   /;   /;    /;1023.9;1024.3;   /;  -3;8;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; /;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;51208  ;BUOY;/;BUOY                          ;N22 18;W159 36;dv/1;17.11.2015 05:01;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 261;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.5;10; 80; 1.0;11;  /;   /; /;   /; /;/;/;
     /;51204  ;BUOY;/;BUOY                          ;N21 18;W158 06;dv/1;17.11.2015 05:03;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 271;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.0; 6;180; 0.5;11;  /;   /; /;   /; /;/;/;
     /;44011  ;BUOY;/;Georges Bank                  ;N41 06;W066 36;dv/1;17.11.2015 04:50;360;/;100;  /;  /;  /;  /;  /;  /;  79;  35;   /;   /;   /;   /;   /;   /;   /;   /; 120;   /;   /;   /;   /;   /;   /;    /;     /;1022.9;   /;  18;3;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.5; 8;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;41009  ;BUOY;/;Canaveral                     ;N28 30;W080 12;dv/1;17.11.2015 04:50; 80;/; 70;  /;  /;  /;  /;  /;  /; 255; 178;   /;   /;   /;   /;   /;   /;   /;   /; 269;   /;   /;   /;   /;   /;   /;    /;     /;1020.0;   /;  -3;8;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5; 7; 70; 1.0;12;  /;   /; /;   /; /;/;/;
     /;42060  ;BUOY;/;BUOY                          ;N16 18;W063 12;dv/1;17.11.2015 04:50; 70;/;100;  /;  /;  /;  /;  /;  /; 278;   /;   /;   /;   /;   /;   /;   /;   /;   /; 287;   /;   /;   /;   /;   /;   /;    /;     /;1013.8;   /;   0;0;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5; 6; 50; 0.5;12;  /;   /; /;   /; /;/;/;
     /;46125  ;BUOY;/;BUOY                          ;N47 54;W122 36;dv//;17.11.2015 04:54;  /;/;  /;  /;  /;  /;  /;  /;  /;  80;  60;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /;    /;     /;1010.6;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; /;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;46114  ;BUOY;/;BUOY                          ;N36 42;W122 18;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 144;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 3.5; 8;310; 2.0;13;  /;   /; /;   /; /;/;/;
     /;46239  ;BUOY;/;BUOY                          ;N36 18;W122 06;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 146;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 3.5; 9;310; 2.0;13;  /;   /; /;   /; /;/;/;
     /;52202  ;BUOY;/;BUOY                          ;N13 42;E144 48;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 288;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.0;10; 70; 1.0;11;  /;   /; /;   /; /;/;/;
     /;44096  ;BUOY;/;BUOY                          ;N37 00;W075 48;dv/1;17.11.2015 04:56;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 162;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.0;11;130; 0.5;11;  /;   /; /;   /; /;/;/;
     /;44099  ;BUOY;/;BUOY                          ;N36 54;W075 42;dv/1;17.11.2015 04:58;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 153;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.0;10;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;46088  ;BUOY;/;New Dungeness                 ;N48 18;W123 12;dv/1;17.11.2015 04:50;150;/; 30;  /;  /;  /;  /;  /;  /;  80;  60;   /;   /;   /;   /;   /;   /;   /;   /;  98;   /;   /;   /;   /;   /;   /;    /;     /;1009.6;   /;   6;3;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.0; 4;120; 1.0; 5;  /;   /; /;   /; /;/;/;
     /;46211  ;BUOY;/;BUOY                          ;N46 54;W124 12;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 129;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 3.5; 9;270; 1.5;11;  /;   /; /;   /; /;/;/;
     /;46218  ;BUOY;/;BUOY                          ;N34 30;W120 48;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 162;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 5.0;10;310; 3.0;12;  /;   /; /;   /; /;/;/;
     /;46221  ;BUOY;/;BUOY                          ;N33 54;W118 36;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 170;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5;10;260; 0.5;12;  /;   /; /;   /; /;/;/;
     /;46219  ;BUOY;/;BUOY                          ;N33 12;W119 54;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 168;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 5.0;10;310; 3.5;13;  /;   /; /;   /; /;/;/;
     /;46224  ;BUOY;/;BUOY                          ;N33 12;W117 30;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 188;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5; 7;240; 0.5;13;  /;   /; /;   /; /;/;/;
     /;41112  ;BUOY;/;BUOY                          ;N30 42;W081 18;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 221;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.0; 5;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;41114  ;BUOY;/;BUOY                          ;N27 36;W080 12;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 266;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5; 6; 70; 0.5;11;  /;   /; /;   /; /;/;/;
     /;46231  ;BUOY;/;BUOY                          ;N32 42;W117 24;dv/1;17.11.2015 05:00;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 200;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.0; 9;280; 1.0;11;  /;   /; /;   /; /;/;/;
     /;46213  ;BUOY;/;BUOY                          ;N40 18;W124 42;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 127;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.5;10;300; 2.0;13;  /;   /; /;   /; /;/;/;
     /;46229  ;BUOY;/;BUOY                          ;N43 48;W124 36;dv/1;17.11.2015 05:02;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 131;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 4.0; 9;310; 2.0;12;  /;   /; /;   /; /;/;/;
     /;42099  ;BUOY;/;BUOY                          ;N27 18;W084 18;dv/1;17.11.2015 05:00;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 274;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.0; 5;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;46243  ;BUOY;/;BUOY                          ;N46 12;W124 06;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 121;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 3.0; 9;250; 1.0;11;  /;   /; /;   /; /;/;/;
     /;46248  ;BUOY;/;BUOY                          ;N46 06;W124 42;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 130;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 4.0; 9;250; 1.5;11;  /;   /; /;   /; /;/;/;
     /;46244  ;BUOY;/;BUOY                          ;N40 54;W124 24;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 130;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.0;10;310; 1.5;13;  /;   /; /;   /; /;/;/;
     /;46236  ;BUOY;/;BUOY                          ;N36 48;W121 54;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 138;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 2.0; 9;290; 1.5;12;  /;   /; /;   /; /;/;/;
     /;46240  ;BUOY;/;BUOY                          ;N36 36;W121 54;dv/1;17.11.2015 04:49;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 142;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5;10;  0; 1.0;13;  /;   /; /;   /; /;/;/;
     /;41108  ;BUOY;/;BUOY                          ;N33 42;W078 00;dv/1;17.11.2015 04:56;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 195;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.0; 8;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;41115  ;BUOY;/;BUOY                          ;N18 24;W067 18;dv/1;17.11.2015 04:53;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 291;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.0;10; 10; 0.5;12;  /;   /; /;   /; /;/;/;
     /;44095  ;BUOY;/;BUOY                          ;N35 48;W075 18;dv/1;17.11.2015 05:00;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 193;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.0; 7;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;44091  ;BUOY;/;BUOY                          ;N39 48;W073 48;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 148;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.5; 3;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;46251  ;BUOY;/;BUOY                          ;N33 48;W119 36;dv/1;17.11.2015 04:51;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 173;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 1.5;10;260; 1.0;12;  /;   /; /;   /; /;/;/;
     /;44100  ;BUOY;/;BUOY                          ;N36 18;W075 36;dv/1;17.11.2015 04:54;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 169;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.0; 7;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;41159  ;BUOY;/;BUOY                          ;N34 12;W076 54;dv/1;17.11.2015 04:55;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 241;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.5; 8;  /;   /; /;  /;   /; /;   /; /;/;/;
     /;46256  ;BUOY;/;BUOY                          ;N33 42;W118 12;dv/1;17.11.2015 04:52;  /;/;  /;  /;  /;  /;  /;  /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 152;   /;   /;   /;   /;   /;   /;    /;     /;     /;   /;   /;/;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /; 0.5; 9;230; 0.5;13;  /;   /; /;   /; /;/;/;
     /;44057  ;BUOY;/;BUOY                          ;N39 30;W076 06;dv/1;17.11.2015 05:00;  /;/;  /;  /;  /;  /;  /;  /;  /;  97;   /;   /;   /;   /;   /;   /;   /;   /;   /; 124;   /;   /;   /;   /;   /;   /;    /;     /;1025.1;   /;   6;2;509;  /;  /;  /;  /;                 /; /; /;       /;    /;   /;  /;/;/;  /;        /;     /;     /;     /;     /;  /;       /;      /;      /;      /;      /;     /;    /; /;    /;    /; /;    /;   /;  /;  /; /; /;   /; /;  /;   /;   /;   /;   /;   /;   /;   /;   /;   /;   /; /;  /;   /; /;  /;   /; /;   /; /;/;/;
